Make,Model,ID,disp,type,horse,cyl,gears,lockup,drive,weight,axleratio,nvratio,THC,CO,CO2,NOx,mpg
BMW,330i xDrive Sports Wagon,K675500,2,Car,248,4,8,Y,R,4250,2.81,24,0.00133,0.036,202.43,0.0023,43.8
BMW,330i xDrive Sports Wagon,K675500,2,Car,248,4,8,Y,R,4250,2.81,24,0.00646,0.3521,324.73,0.0083,27.2
BMW,330i xDrive Sports Wagon,K675500,2,Car,248,4,8,Y,R,4250,2.81,24.1,0.00938,0.555,301.19,0.014,29.3
BMW,330i xDrive Sports Wagon,K675500,2,Car,248,4,8,Y,R,4250,2.81,24.1,0.00248,0.1051,194.61,0.0029,45.3
BMW,330i xDrive Sports Wagon,K675500,2,Car,248,4,8,Y,R,4250,2.81,24.1,0.00809,0.7843,319.14,0.0128,27.6
BMW,340i,K383200,3,Car,320,6,8,Y,R,4000,2.81,24,0.01348,0.2238,304.56,0.0223,29
BMW,340i,K383200,3,Car,320,6,8,Y,R,4000,2.81,24,0.00104,0.0268,188.97,0.0053,46.9
BMW,340i,K383200,3,Car,320,6,8,Y,R,4000,2.81,24,0.01079,0.127,329,0.0207,26.9
BMW,340i,K383200,3,Car,320,6,8,Y,R,4000,2.81,24,0.01524,0.2105,311.5,0.021,28.4
BMW,340i,K383200,3,Car,320,6,8,Y,R,4000,2.81,24,0.00071,0.022,192.71,0.0049,45.9
BMW,340i,K383200,3,Car,320,6,8,Y,R,4000,2.81,24,0.01244,0.1549,335.24,0.0166,26.4
BMW,340i,K384201,3,Car,320,6,6,N,R,4000,3.23,36.5,0,0.0907282,215.5626883,0.0025652,41.2
BMW,340i,K384201,3,Car,320,6,6,N,R,4000,3.23,36.5,0.0189748,0.706864,366.6794669,0.0253091,24.2
BMW,340i,K384201,3,Car,320,6,6,N,R,4000,3.23,36.5,0.012238,0.5354954,370.575469,0.0302955,23.9
BMW,340i,K384201,3,Car,320,6,6,N,R,4000,3.23,36.4,0.01015,0.4912,353.82,0.0336,25
BMW,340i,K384201,3,Car,320,6,6,N,R,4000,3.23,36.4,0.00016,0.0421,211.39,0.0021,42
BMW,340i xDrive,K383200,3,Car,320,6,8,Y,R,4000,2.81,24,0.00928,0.1042,302.98,0.0192,29.2
BMW,340i xDrive,K383200,3,Car,320,6,8,Y,R,4000,2.81,24,0.00009,0.0134,188.6,0.0053,46.9
BMW,340i xDrive,K383200,3,Car,320,6,8,Y,R,4000,2.81,24,0.00904,0.0848,329.49,0.0184,26.9
BMW,340i xDrive,K383200,3,Car,320,6,8,Y,R,4000,2.81,24,0.00965,0.1748,308.72,0.0188,28.6
BMW,340i xDrive,K383200,3,Car,320,6,8,Y,R,4000,2.81,24,0.00033,0.0292,195.33,0.0046,45.4
BMW,340i xDrive,K383200,3,Car,320,6,8,Y,R,4000,2.81,24,0.01536,0.2026,336.37,0.0196,26.3
BMW,340i xDrive,K384201,3,Car,320,6,6,N,R,4000,3.23,36.5,0.02989,0.7595,356.51,0.0188,24.7
BMW,340i xDrive,K384201,3,Car,320,6,6,N,R,4000,3.23,36.5,0.00056,0.0577,213.41,0.0016,41.6
BMW,340i xDrive,K384201,3,Car,320,6,6,N,R,4000,3.23,36.4,0.01557,0.6173,354.77,0.0145,24.9
BMW,340i xDrive,K384201,3,Car,320,6,6,N,R,4000,3.23,36.4,0.01877,0.1262,224.99,0.0036,39.3
BMW,340i xDrive Gran Turismo,G450601,3,Car,322,6,8,Y,R,4500,2.93,25.1,0.01465,0.1875,323.4998,0.0184,27.4
BMW,340i xDrive Gran Turismo,G450601,3,Car,322,6,8,Y,R,4500,2.93,25.1,0.00091,0.0035,199.43,0.005,44.5
BMW,340i xDrive Gran Turismo,G450601,3,Car,322,6,8,Y,R,4500,2.93,25.1,0.01995,0.3261,347.23,0.0175,25.5
BMW,340i xDrive Gran Turismo,G450601,3,Car,322,6,8,Y,R,4500,2.93,25,0.01316,0.2963,335.8,0.0218,26.3
BMW,340i xDrive Gran Turismo,G450601,3,Car,322,6,8,Y,R,4500,2.93,25,0.0017,0.0169,211.42,0.0042,41.9
BMW,340i xDrive Gran Turismo,G450601,3,Car,322,6,8,Y,R,4500,2.93,25,0.01611,0.3723,355.33,0.0183,24.9
BMW,430i Convertible,5D42602,2,Car,248,4,8,Y,R,4250,2.81,24,0.00498,0.1668,293.03,0.0057,30.2
BMW,430i Convertible,5D42602,2,Car,248,4,8,Y,R,4250,2.81,24,0.00175,0.0158,188.23,0.0024,47.1
BMW,430i Convertible,5D42602,2,Car,248,4,8,Y,R,4250,2.81,24,0.00477,0.203,291.09,0.0059,30.4
BMW,430i Convertible,5D42602,2,Car,248,4,8,Y,R,4250,2.81,24,0.00114,0.0177,189.06,0.0019,46.8
BMW,430i Convertible,5D42602,2,Car,248,4,8,Y,R,4250,2.81,24,0.0049,0.1661,311.37,0.006,28.4
BMW,430i Convertible,5D42602,2,Car,248,4,8,Y,R,4250,2.81,24,0.0042,0.2177,315.68,0.0067,28
BMW,430i Convertible,5D42602,2,Car,248,4,8,Y,R,4250,2.81,24.1,0.00506,0.1325,282.79,0.0044,31.2
BMW,430i Convertible,5D42602,2,Car,248,4,8,Y,R,4250,2.81,24.1,0.00255,0.0127,174.99,0.0026,50.6
BMW,430i Convertible,5D42602,2,Car,248,4,8,Y,R,4250,2.81,24.1,0.00529,0.1402,301.34,0.0063,29.4
BMW,430i Convertible,5D42602,2,Car,248,4,8,Y,R,4250,2.81,24.1,0.00589,0.1995,304.54,0.0068,29
BMW,430i Coupe,K675500,2,Car,248,4,8,Y,R,3875,2.81,24,0.00724,0.5,286.53,0.0097,30.7
BMW,430i Coupe,K675500,2,Car,248,4,8,Y,R,3875,2.81,24,0.0035,0.0614,183.17,0.0032,48.3
BMW,430i Coupe,K675500,2,Car,248,4,8,Y,R,3875,2.81,24,0.00512,0.5917,307.62,0.0065,28.6
BMW,430i Coupe,K675500,2,Car,248,4,8,Y,R,3875,2.81,24.1,0.00578,0.5609,281.66,0.0087,31.3
BMW,430i Coupe,K675500,2,Car,248,4,8,Y,R,3875,2.81,24.1,0.00179,0.0418,173.1,0.0021,51.1
BMW,430i Coupe,K675500,2,Car,248,4,8,Y,R,3875,2.81,24.1,0.00544,0.6622,298.81,0.008,29.5
BMW,430i Coupe,K676500,2,Car,248,4,6,N,R,3875,3.91,35.2,0.00615,0.4694,332.41,0.0081,26.6
BMW,430i Coupe,K676500,2,Car,248,4,6,N,R,3875,3.91,35.2,0.00016,0.0123,193.4485,0.0012,46.3
BMW,430i Coupe,K676500,2,Car,248,4,6,N,R,3875,3.91,35.3,0.00472,0.2991,325.3,0.008,27.2
BMW,430i Coupe,K676500,2,Car,248,4,6,N,R,3875,3.91,35.3,0,0.011,178.3509,0.0014,50.2
BMW,430i Gran Coupe,G439600,2,Car,248,4,8,Y,R,4000,2.81,24,0.00843,0.451,293.81,0.0085,30
BMW,430i Gran Coupe,G439600,2,Car,248,4,8,Y,R,4000,2.81,24,0.00172,0.0303,183.5,0.003,48.1
BMW,430i Gran Coupe,G439600,2,Car,248,4,8,Y,R,4000,2.81,24,0.00518,0.2471,308.92,0.0054,28.6
BMW,430i Gran Coupe,G439600,2,Car,248,4,8,Y,R,4000,2.81,24.1,0.00725,0.2741,291.71,0.0115,30.3
BMW,430i Gran Coupe,G439600,2,Car,248,4,8,Y,R,4000,2.81,24.1,0.00147,0.0154,174.42,0.0029,50.8
BMW,430i Gran Coupe,G439600,2,Car,248,4,8,Y,R,4000,2.81,24.1,0.00574,0.5751,308.79,0.0101,28.6
BMW,430i xDrive Convertible,5D42602,2,Car,248,4,8,Y,R,4500,2.81,24.1,0.00493,0.2567,304.35,0.0052,29.1
BMW,430i xDrive Convertible,5D42602,2,Car,248,4,8,Y,R,4500,2.81,24.1,0.00508,0.2591,302.31,0.0063,29.3
BMW,430i xDrive Convertible,5D42602,2,Car,248,4,8,Y,R,4500,2.81,24.1,0.00194,0.0254,187.9,0.002,47.1
BMW,430i xDrive Convertible,5D42602,2,Car,248,4,8,Y,R,4500,2.81,24.1,0.00378,0.1629,318.36,0.0049,27.8
BMW,430i xDrive Convertible,5D42602,2,Car,248,4,8,Y,R,4500,2.81,24.1,0.0053,0.2327,320.51,0.0064,27.5
BMW,430i xDrive Coupe,K675500,2,Car,248,4,8,Y,R,4000,2.81,24,0.00671,0.7412,298.4,0.0054,29.6
BMW,430i xDrive Coupe,K675500,2,Car,248,4,8,Y,R,4000,2.81,24,0.0009,0.0425,190.98,0.0033,46.3
BMW,430i xDrive Coupe,K675500,2,Car,248,4,8,Y,R,4000,2.81,24,0.00706,0.5218,321.32,0.0084,27.5
BMW,430i xDrive Coupe,K675500,2,Car,248,4,8,Y,R,4000,2.81,24.1,0.00698,0.5797,293.92,0.0117,30
BMW,430i xDrive Coupe,K675500,2,Car,248,4,8,Y,R,4000,2.81,24.1,0.00204,0.0847,186.32,0.0032,47.5
BMW,430i xDrive Coupe,K675500,2,Car,248,4,8,Y,R,4000,2.81,24.1,0.00707,0.753,307.45,0.0085,28.7
BMW,430i xDrive Gran Coupe,G439600,2,Car,248,4,8,Y,R,4000,2.81,24,0.00765,0.3439,303.42,0.0118,29.2
BMW,430i xDrive Gran Coupe,G439600,2,Car,248,4,8,Y,R,4000,2.81,24,0.00268,0.0394,189.54,0.0032,46.6
BMW,430i xDrive Gran Coupe,G439600,2,Car,248,4,8,Y,R,4000,2.81,24,0.004,0.2262,315.59,0.0072,28
BMW,430i xDrive Gran Coupe,G439600,2,Car,248,4,8,Y,R,4000,2.81,24.1,0.0065,0.5101,293.56,0.0097,30
BMW,430i xDrive Gran Coupe,G439600,2,Car,248,4,8,Y,R,4000,2.81,24.1,0.00092,0.0278,181.63,0.0031,48.6
BMW,430i xDrive Gran Coupe,G439600,2,Car,248,4,8,Y,R,4000,2.81,24.1,0.0055,0.3487,306.42,0.0078,28.9
BMW,440i Convertible,5A14604,3,Car,322,6,8,Y,R,4500,2.81,23.8,0.01036,0.1054,321.69,0.0187,27.5
BMW,440i Convertible,5A14604,3,Car,322,6,8,Y,R,4500,2.81,23.8,0.00164,0.0152,195.44,0.0036,45.4
BMW,440i Convertible,5A14604,3,Car,322,6,8,Y,R,4500,2.81,23.8,0.01031,0.1344,350.88,0.015,25.2
BMW,440i Convertible,5A14604,3,Car,322,6,8,Y,R,4500,2.81,23.8,0.01057,0.1379,331.99,0.0193,26.6
BMW,440i Convertible,5A14604,3,Car,322,6,8,Y,R,4500,2.81,23.8,0.0018,0.0144,206.35,0.0039,43
BMW,440i Convertible,5A14604,3,Car,322,6,8,Y,R,4500,2.81,23.8,0.01073,0.1339,354.99,0.0185,24.9
BMW,440i Coupe,K522000,3,Car,322,6,8,Y,R,4000,2.81,24,0.01476,0.3902,303.72,0.0209,29
BMW,440i Coupe,K522000,3,Car,322,6,8,Y,R,4000,2.81,24,0.00042,0.0023,185.6,0.0032,47.6
BMW,440i Coupe,K522000,3,Car,322,6,8,Y,R,4000,2.81,24,0.02309,0.4678,338.51,0.0218,26
BMW,440i Coupe,K522000,3,Car,322,6,8,Y,R,4000,2.81,24,0.02503,0.4895,314.37,0.02,28.1
BMW,440i Coupe,K522000,3,Car,322,6,8,Y,R,4000,2.81,24,0.00583,0.0094,192.845,0.0057,45.8
BMW,440i Coupe,K522000,3,Car,322,6,8,Y,R,4000,2.81,24,0.02016,0.3604,345.48,0.0188,25.6
BMW,440i Coupe,K523000,3,Car,322,6,6,N,R,4000,3.23,36.2,0.0107,0.2591,381.48,0.0185,23.2
BMW,440i Coupe,K523000,3,Car,322,6,6,N,R,4000,3.23,36.2,0.00021,0.0101,217.85,0.0023,40.6
BMW,440i Coupe,K523000,3,Car,322,6,6,N,R,4000,3.23,36.1,0.01301,0.2102,383.94,0.0233,23
BMW,440i Coupe,K523000,3,Car,322,6,6,N,R,4000,3.23,36.1,0.00132,0.0129,221.5,0.0035,39.9
BMW,440i Gran Coupe,G186602,3,Car,322,6,8,Y,R,4000,2.81,23.8,0.01418,0.2887,309.15,0.0158,28.6
BMW,440i Gran Coupe,G186602,3,Car,322,6,8,Y,R,4000,2.81,23.8,0.00065,0.0081,184.04,0.0037,48.1
BMW,440i Gran Coupe,G186602,3,Car,322,6,8,Y,R,4000,2.81,23.8,0.00782,0.1058,342.94,0.0251,25.8
BMW,440i Gran Coupe,G186602,3,Car,322,6,8,Y,R,4000,2.81,23.8,0.01149,0.1693,315.33,0.0183,28.1
BMW,440i Gran Coupe,G186602,3,Car,322,6,8,Y,R,4000,2.81,23.8,0.00055,0.0108,192.33,0.0035,46.1
BMW,440i Gran Coupe,G186602,3,Car,322,6,8,Y,R,4000,2.81,23.8,0.00832,0.1339,343.98,0.02,25.7
BMW,440i xDrive Convertible,5A14604,3,Car,322,6,8,Y,R,4750,2.81,23.8,0.01188,0.1442,334.14,0.0173,26.5
BMW,440i xDrive Convertible,5A14604,3,Car,322,6,8,Y,R,4750,2.81,23.8,0.002,0.0197,204.31,0.0035,43.4
BMW,440i xDrive Convertible,5A14604,3,Car,322,6,8,Y,R,4750,2.81,23.8,0.01451,0.2353,358.76,0.0159,24.6
BMW,440i xDrive Convertible,5A14604,3,Car,322,6,8,Y,R,4750,2.81,23.8,0.01285,0.1564,343.22,0.0189,25.8
BMW,440i xDrive Convertible,5A14604,3,Car,322,6,8,Y,R,4750,2.81,23.8,0.00449,0.0164,216.31,0.0068,41
BMW,440i xDrive Convertible,5A14604,3,Car,322,6,8,Y,R,4750,2.81,23.8,0.01854,0.3094,374.31,0.0166,23.6
BMW,440i xDrive Coupe,K522000,3,Car,322,6,8,Y,R,4250,2.81,24,0.02159,0.39,321.77,0.0183,27.4
BMW,440i xDrive Coupe,K522000,3,Car,322,6,8,Y,R,4250,2.81,24,0.00117,0.0017,197.69,0.0057,44.7
BMW,440i xDrive Coupe,K522000,3,Car,322,6,8,Y,R,4250,2.81,24,0.02844,0.5721,356.15,0.0243,25
BMW,440i xDrive Coupe,K522000,3,Car,322,6,8,Y,R,4250,2.81,24,0.01822,0.2893,322.54,0.0194,27.6
BMW,440i xDrive Coupe,K522000,3,Car,322,6,8,Y,R,4250,2.81,24,0.00977,0.0138,201.73,0.0064,44.2
BMW,440i xDrive Coupe,K522000,3,Car,322,6,8,Y,R,4250,2.81,24,0.02872,0.7007,356.82,0.0338,24.9
BMW,440i xDrive Coupe,K523000,3,Car,322,6,6,N,R,4000,3.23,36.2,0.01331,0.2598,388.76,0.0246,22.7
BMW,440i xDrive Coupe,K523000,3,Car,322,6,6,N,R,4000,3.23,36.2,0.00027,0.0116,223.71,0.0037,39.5
BMW,440i xDrive Coupe,K523000,3,Car,322,6,6,N,R,4000,3.23,36.1,0.01324,0.2306,389.68,0.0285,22.7
BMW,440i xDrive Coupe,K523000,3,Car,322,6,6,N,R,4000,3.23,36.1,0.00299,0.0171,228.05,0.0039,38.8
BMW,440i xDrive Gran Coupe,G186602,3,Car,322,6,8,Y,R,4250,2.81,23.8,0.01222,0.1706,321.25,0.015,27.5
BMW,440i xDrive Gran Coupe,G186602,3,Car,322,6,8,Y,R,4250,2.81,23.8,0.0005,0.0134,195.42,0.0034,45.4
BMW,440i xDrive Gran Coupe,G186602,3,Car,322,6,8,Y,R,4250,2.81,23.8,0.0141,0.2209,347.46,0.0163,25.5
BMW,440i xDrive Gran Coupe,G186602,3,Car,322,6,8,Y,R,4250,2.81,23.8,0.00859,0.1371,328.01,0.0199,27
BMW,440i xDrive Gran Coupe,G186602,3,Car,322,6,8,Y,R,4250,2.81,23.8,0.00017,0.0132,202.93,0.0037,43.6
BMW,440i xDrive Gran Coupe,G186602,3,Car,322,6,8,Y,R,4250,2.81,23.8,0.01031,0.1729,355.8,0.0161,24.8
BMW,530i,G455610,2,Car,248,4,8,Y,R,4000,3.08,25.7,0.0079,0.6057,281.47,0.0073,31.7
BMW,530i,G455610,2,Car,248,4,8,Y,R,4000,3.08,25.7,0.00125,0.0357,186.11,0.0014,48
BMW,530i,G455610,2,Car,248,4,8,Y,R,4000,3.08,25.7,0.00504,0.6215,301.2,0.0079,29.6
BMW,530i,G455610,2,Car,248,4,8,Y,R,4000,3.08,25.5,0,0.0136476,180.9890876,0.0028925,49.2
BMW,530i,G455610,2,Car,248,4,8,Y,R,4000,3.08,25.5,0.0031361,0.2917862,283.2123236,0.0082112,31.4
BMW,530i,G455610,2,Car,248,4,8,Y,R,4000,3.08,25.5,0,0.0126699,177.8889339,0.0025298,50
BMW,530i,G455610,2,Car,248,4,8,Y,R,4000,3.08,25.5,0.0057,0.5827,299.6,0.007,29.7
BMW,530i xDrive,G455610,2,Car,248,4,8,Y,R,4250,3.08,25.7,0.00569,0.4809,299.19,0.0058,29.8
BMW,530i xDrive,G455610,2,Car,248,4,8,Y,R,4250,3.08,25.7,0.00231,0.0496,191.66,0.0021,46.5
BMW,530i xDrive,G455610,2,Car,248,4,8,Y,R,4250,3.08,25.7,0.00699,0.6367,310.41,0.0104,28.7
BMW,530i xDrive,G455610,2,Car,248,4,8,Y,R,4250,3.08,25.5,0.00739,0.5638,290.66,0.0095,30.6
BMW,530i xDrive,G455610,2,Car,248,4,8,Y,R,4250,3.08,25.5,0.00478,0.0565,187.24,0.0022,47.7
BMW,530i xDrive,G455610,2,Car,248,4,8,Y,R,4250,3.08,25.5,0.00535,0.5588,312.24,0.0056,28.5
BMW,535i Gran Turismo,C994902,3,Car,300,6,8,Y,R,5250,3.08,25.7,0.04877,0.3597,236.1,0.0098,37.7
BMW,535i Gran Turismo,C994902,3,Car,300,6,8,Y,R,5250,3.08,25.7,0.01766,0.1828,366.3,0.0173,24.4
BMW,535i Gran Turismo,C994902,3,Car,300,6,8,Y,R,5250,3.08,25.7,0.01311,0.1132,377.29,0.0162,23.7
BMW,535i Gran Turismo,C994902,3,Car,300,6,8,Y,R,5250,3.08,25.7,0.05478,0.3197,229.05,0.0086,38.8
BMW,535i Gran Turismo,C994903,3,Car,300,6,8,Y,R,5250,3.08,25.7,0.02004,0.243,380.1,0.0149,23.5
BMW,535i Gran Turismo,C994903,3,Car,300,6,8,Y,R,5250,3.08,25.7,0.06462,0.4723,228.87,0.0105,38.8
BMW,535i Gran Turismo,C994903,3,Car,300,6,8,Y,R,5250,3.08,25.7,0.02012,0.237,366.38,0.0187,24.3
BMW,535i Gran Turismo,C994903,3,Car,300,6,8,Y,R,5250,3.08,25.7,0.03658,0.4009,231.72,0.0133,38.3
BMW,535i xDrive Gran Turismo,C994902,3,Car,300,6,8,Y,A,5250,3.08,25.7,0.02152,0.215,385.56,0.0278,23.1
BMW,535i xDrive Gran Turismo,C994902,3,Car,300,6,8,Y,A,5250,3.08,25.7,0.04676,0.2262,248.61,0.0107,35.8
BMW,535i xDrive Gran Turismo,C994902,3,Car,300,6,8,Y,A,5250,3.08,25.7,0.03045,0.5193,410.22,0.0165,21.7
BMW,535i xDrive Gran Turismo,C994902,3,Car,300,6,8,Y,A,5250,3.08,25.7,0.04992,0.5296,252.29,0.0164,35.3
BMW,535i xDrive Gran Turismo,C994903,3,Car,300,6,8,Y,A,5250,3.08,25.7,0.0211,0.248,390.88,0.0153,22.8
BMW,535i xDrive Gran Turismo,C994903,3,Car,300,6,8,Y,A,5250,3.08,25.7,0.06053,0.4708,240.77,0.0077,36.9
BMW,535i xDrive Gran Turismo,C994903,3,Car,300,6,8,Y,A,5250,3.08,25.7,0.02457,0.3577,377.1,0.0191,23.6
BMW,535i xDrive Gran Turismo,C994903,3,Car,300,6,8,Y,A,5250,3.08,25.7,0.04211,0.3566,240.16,0.011,37.1
BMW,540i,G477611,3,Car,335,6,8,Y,R,4250,2.93,24.5,0.0161,0.2583,342.11,0.0178,25.8
BMW,540i,G477611,3,Car,335,6,8,Y,R,4250,2.93,24.5,0.00106,0.0123,214.59,0.0058,41.2
BMW,540i,G477611,3,Car,335,6,8,Y,R,4250,2.93,24.5,0.01353,0.2823,364.09,0.0194,24.3
BMW,540i,G477611,3,Car,335,6,8,Y,R,4250,2.93,24.3,0.01366,0.1915,330.84,0.0189,26.7
BMW,540i,G477611,3,Car,335,6,8,Y,R,4250,2.93,24.3,0.00132,0.0116,199.05,0.0053,44.5
BMW,540i,G477611,3,Car,335,6,8,Y,R,4250,2.93,24.3,0.01404,0.235,364.34,0.0218,24.3
BMW,540i xDrive,G478603,3,Car,335,6,8,Y,R,4250,2.93,24.5,0.01386,0.2161,332,0.0189,26.9
BMW,540i xDrive,G478603,3,Car,335,6,8,Y,R,4250,2.93,24.5,0.00498,0.0058,218.19,0.0062,40.9
BMW,540i xDrive,G478603,3,Car,335,6,8,Y,R,4250,2.93,24.5,0.01389,0.2243,360.7,0.0168,24.7
BMW,540i xDrive,G478603,3,Car,335,6,8,Y,R,4250,2.93,24.3,0.01644,0.2985,338.53,0.02,26.3
BMW,540i xDrive,G478603,3,Car,335,6,8,Y,R,4250,2.93,24.3,0.00289,0.0012,209.28,0.0066,42.7
BMW,540i xDrive,G478603,3,Car,335,6,8,Y,R,4250,2.93,24.3,0.0176224,0.3300639,364.0417217,0.0169052,24.4
BMW,550i xDrive Gran Turismo,C996403,4.4,Car,448,8,8,Y,R,5250,2.81,23.6,0.0153442,0.5359338,472.5361654,0.0194374,18.8
BMW,550i xDrive Gran Turismo,C996403,4.4,Car,448,8,8,Y,R,5250,2.81,23.6,0.0379279,0.3247658,285.0767181,0.0033739,31.3
BMW,550i xDrive Gran Turismo,C996403,4.4,Car,448,8,8,Y,R,5250,2.81,23.6,0.0097286,0.3835652,465.337435,0.0134013,19.2
BMW,550i xDrive Gran Turismo,C996403,4.4,Car,448,8,8,Y,R,5250,2.81,23.6,0.0151856,0.3858425,493.4245954,0.0189237,18.1
BMW,550i xDrive Gran Turismo,C996403,4.4,Car,448,8,8,Y,R,5250,2.81,23.6,0.0282608,0.2830489,285.3426618,0.0029632,31.3
BMW,550i xDrive Gran Turismo,DE22007,4.4,Car,448,8,8,Y,R,5250,2.81,23.6,0.0184,0.2997,450.9,0.0246,19.8
BMW,550i xDrive Gran Turismo,DE22007,4.4,Car,448,8,8,Y,R,5250,2.81,23.6,0.06657,0.5598,280.13,0.0154,31.7
BMW,550i xDrive Gran Turismo,DE22007,4.4,Car,448,8,8,Y,R,5250,2.81,23.6,0.01742,0.2885,456.19,0.0211,19.5
BMW,550i xDrive Gran Turismo,DE22007,4.4,Car,448,8,8,Y,R,5250,2.81,23.6,0.0587,0.4508,275.08,0.021,32.3
BMW,640i Convertible,C800682,3,Car,300,6,8,Y,R,4500,3.23,28,0.02847,0.1785,340.56,0.0158,26.1
BMW,640i Convertible,C800682,3,Car,300,6,8,Y,R,4500,3.23,28,0.04055,0.1316,214.92,0.006,41.4
BMW,640i Convertible,C800682,3,Car,300,6,8,Y,R,4500,3.23,28,0.01284,0.1059,344.27,0.0149,25.9
BMW,640i Convertible,C800682,3,Car,300,6,8,Y,R,4500,3.23,28,0.03297,0.1062,218.14,0.0054,40.8
BMW,640i Convertible,C800682,3,Car,300,6,8,Y,R,4500,3.23,28,0.01774,0.1486,372.57,0.015,23.9
BMW,640i Convertible,C800682,3,Car,300,6,8,Y,R,4500,3.23,28,0.01917,0.077,213.82,0.0063,41.7
BMW,640i Convertible,C800682,3,Car,300,6,8,Y,R,4500,3.23,28,0.01291,0.1069,370.1,0.0151,23.8
BMW,640i Convertible,C800682,3,Car,300,6,8,Y,R,4500,3.23,28,0.01865,0.1,214.35,0.0057,41
BMW,640i Convertible,C801916,3,Car,300,6,8,Y,R,4500,3.23,27.9,0.0173,0.3593,335.15,0.0147,26.5
BMW,640i Convertible,C801916,3,Car,300,6,8,Y,R,4500,3.23,27.9,0.04371,0.4291,206.87,0.0029,42.7
BMW,640i Convertible,C801916,3,Car,300,6,8,Y,R,4500,3.23,28,0.01296,0.1542,333.63,0.0155,26.6
BMW,640i Convertible,C801916,3,Car,300,6,8,Y,R,4500,3.23,28,0.03155,0.3254,212.76,0.005,41.6
BMW,640i Convertible,C801916,3,Car,300,6,8,Y,R,4500,3.23,28,0.01269,0.1515,334.8,0.0134,26.5
BMW,640i Convertible,C801916,3,Car,300,6,8,Y,R,4500,3.23,28,0.01397,0.1587,360.72,0.0223,24.3
BMW,640i Convertible,C801916,3,Car,300,6,8,Y,R,4500,3.23,28,0.06867,0.8156,210.09,0.0074,41.6
BMW,640i Convertible,C801916,3,Car,300,6,8,Y,R,4500,3.23,27.9,0.01684,0.1684,358.06,0.0196,24.6
BMW,640i Convertible,C801916,3,Car,300,6,8,Y,R,4500,3.23,27.9,0.06986,0.8229,206.01,0.0094,42.4
BMW,640i Coupe,C800682,3,Car,300,6,8,Y,R,4250,3.23,27.9,0.01425,0.1086,343.14,0.0115,26
BMW,640i Coupe,C800682,3,Car,300,6,8,Y,R,4250,3.23,27.9,0.00092,0,208.96,0.0035,42.6
BMW,640i Coupe,C800682,3,Car,300,6,8,Y,R,4250,3.23,28,0.01492,0.1613,341.49,0.0097,26.1
BMW,640i Coupe,C800682,3,Car,300,6,8,Y,R,4250,3.23,28,0.01924,0.0526,212.44,0.003,42
BMW,640i Coupe,C800682,3,Car,300,6,8,Y,R,4250,3.23,28,0.01453,0.1691,370.78,0.0128,24
BMW,640i Coupe,C800682,3,Car,300,6,8,Y,R,4250,3.23,28,0.00022,0.0552,214.66,0.003,41.5
BMW,640i Coupe,C800682,3,Car,300,6,8,Y,R,4250,3.23,27.9,0.01302,0.173,358.63,0.0142,24.5
BMW,640i Coupe,C800682,3,Car,300,6,8,Y,R,4250,3.23,27.9,0.03236,0.2707,209.48,0.0052,42
BMW,640i Coupe,C801916,3,Car,300,6,8,Y,R,4250,3.23,27.9,0.01555,0.1627,320.91,0.0118,27.6
BMW,640i Coupe,C801916,3,Car,300,6,8,Y,R,4250,3.23,27.9,0.01029,0.0901,202.77,0.0034,43.7
BMW,640i Coupe,C801916,3,Car,300,6,8,Y,R,4250,3.23,27.9,0.01366,0.1497,329.01,0.0138,27
BMW,640i Coupe,C801916,3,Car,300,6,8,Y,R,4250,3.23,28,0.01682,0.1917,328.4,0.0161,27
BMW,640i Coupe,C801916,3,Car,300,6,8,Y,R,4250,3.23,28,0.03251,0.2835,205.5,0.0041,43
BMW,640i Coupe,C801916,3,Car,300,6,8,Y,R,4250,3.23,28,0.01401,0.1625,327.01,0.0168,27.1
BMW,640i Coupe,C801916,3,Car,300,6,8,Y,R,4250,3.23,27.9,0.01573,0.2244,348.16,0.0155,25.2
BMW,640i Coupe,C801916,3,Car,300,6,8,Y,R,4250,3.23,27.9,0.06699,0.8655,205.27,0.0083,42.6
BMW,640i Coupe,C801916,3,Car,300,6,8,Y,R,4250,3.23,28,0.01417,0.1488,349.58,0.0207,25.1
BMW,640i Coupe,C801916,3,Car,300,6,8,Y,R,4250,3.23,28,0.07678,0.8498,209.8,0.0071,41.6
BMW,640i xDrive Convertible,C994902,3,Car,300,6,8,Y,R,4750,3.23,26.9,0.02136,0.3975,361.19,0.0146,24.7
BMW,640i xDrive Convertible,C994902,3,Car,300,6,8,Y,R,4750,3.23,26.9,0.06291,0.4952,223.95,0.0128,39.7
BMW,640i xDrive Convertible,C994902,3,Car,300,6,8,Y,R,4750,3.23,26.9,0.04271,0.4726,223.25,0.0117,39.9
BMW,640i xDrive Convertible,C994902,3,Car,300,6,8,Y,R,4750,3.23,26.9,0.03899,0.5338,388.42,0.0172,22.9
BMW,640i xDrive Convertible,C994902,3,Car,300,6,8,Y,R,4750,3.23,26.9,0.08817,0.692,227.02,0.0091,39.1
BMW,640i xDrive Convertible,C994902,3,Car,300,6,8,Y,R,4750,3.23,26.9,0.01669,0.2204,362.9,0.0208,24.6
BMW,640i xDrive Convertible,C994902,3,Car,300,6,8,Y,R,4750,3.23,26.9,0.08387,0.6572,232.3,0.0083,38.2
